대여소 그룹,대여소명,대여일자,대여건수
성동구, 옥수동성당 옆,201802,39
마포구, 신성기사식당 앞,201802,267
성동구, 래미안금호하이리버 아파트 102동 옆,201802,48
성동구, 한양대병원사거리,201802,318
성동구, 용답토속공원 앞,201802,187
성동구, 장한평역 8번 출구 앞,201802,392
성동구, 청계벽산아파트 앞,201802,215
성동구, 우리은행 금호동 지점 앞,201802,16
성동구, 금호사거리,201802,72
성동구, 응봉삼거리,201802,120
성동구, 행당역 2번출구 앞,201802,128
성동구, 한양대후문역 부근,201802,189
서대문구, 문화촌 공원,201802,105
성동구, 답십리역 8번출구 앞,201802,173
성동구, 서울시설공단 앞,201802,201
광진구, 군자교교차로,201802,231
광진구, 군자역 7번출구 베스트샵 앞,201802,612
광진구, 강변역 4번출구 뒤,201802,136
광진구, 구의공원(테크노마트 앞),201802,148
광진구, 광남중학교,201802,80
광진구, 잠실대교북단 교차로,201802,235
광진구, 자양나들목,201802,407
광진구, 아차산역 3번출구,201802,262
마포구, 서강대 정문 건너편,201802,275
동대문구, 휘경2동 주민센터,201802,113
동대문구, 용신동주민센터,201802,146
동대문구, 장안동 사거리,201802,285
동대문구, 답십리초등학교 옆 공원,201802,75
동대문구, 신설동역8번출구,201802,116
동대문구, 휘경공고앞,201802,29
동대문구, 전농삼성아파트,201802,107
동대문구, 제기2교,201802,271
마포구, 서강대 남문 옆,201802,265
동대문구, 동대문중 교차로,201802,117
동대문구, 시립동부병원 앞 사거리,201802,199
동대문구, 신설동역 10번출구 앞,201802,215
동대문구, 용두동 사거리,201802,365
동대문구, 용두동 레미안허브리츠아파트 앞,201802,206
동대문구, 서울시립대 앞,201802,150
동대문구, 청솔우성아파트 앞,201802,185
영등포구, 양평2나들목 보행통로 입구,201802,159
영등포구, 선유도역 3번출구 앞,201802,290
영등포구, 양평1 보행육교 앞,201802,175
마포구, 서강대 후문 옆,201802,401
영등포구, 남부고용노동지청 남측,201802,154
영등포구, 양평우림 이비즈센타 앞,201802,399
영등포구, YP 센터 앞,201802,41
영등포구, 영등포구민체육센터 앞,201802,112
영등포구, 신길동 우리은행 옆,201802,140
영등포구, 문래동자이아파트 앞,201802,165
동작구, 보라매 두산위브 건너편,201802,161
영등포구, 제2구민체육센타 앞,201802,355
영등포구, 유스호스텔 앞,201802,231
영등포구, 문래역 4번출구 앞,201802,261
마포구, 현대벤처빌 앞,201802,122
영등포구, 신길우성1차아파트 앞 공원,201802,128
영등포구, 신길선원가와인아파트 앞,201802,153
영등포구, 이앤씨드림타워 앞,201802,219
영등포구, 영등포삼환아파트 앞,201802,291
영등포구, 삼성생명 당산사옥 앞,201802,242
영등포구, 당산역 10번출구 앞,201802,387
영등포구, 초원아파트 앞,201802,151
영등포구, 여의도중학교 옆,201802,104
영등포구, 대림아파트 사거리,201802,136
영등포구, 서울지방병무청 버스정류장,201802,129
마포구, (구)합정동 주민센터,201802,131
서대문구, 신촌역(2호선) 1번출구 옆,201802,478
영등포구, 보라매역4번출구,201802,184
영등포구, 신풍역 5번출구 인근,201802,195
영등포구, 도림신협 앞,201802,61
영등포구, 도림4거리,201802,121
영등포구, 동아에코빌입구,201802,130
영등포구, 신길삼거리(우리은행),201802,306
영등포구, 신길역3번출구,201802,301
영등포구, 대방역6번출구,201802,623
양천구, KB국민은행 염창역 지점 앞,201802,181
양천구, 목동사거리 부근,201802,61
마포구, 신촌역(2호선) 6번출구 옆,201802,208
양천구, 목4동주민센터 옆,201802,106
양천구, 오목교역 7번출구 앞,201802,493
양천구, 남부법원검찰청 교차로,201802,226
양천구, 신정네거리역,201802,130
양천구, 신정3동주민센터,201802,79
양천구, 서울출입국관리사무소 앞,201802,137
양천구, 신정3동 현장민원실 앞,201802,52
양천구, 서부화물트럭터미널 사거리,201802,44
양천구, 신일해피트리아파트 앞,201802,56
양천구, 강월초교입구 사거리,201802,62
마포구, 신촌역(2호선) 7번출구 앞,201802,261
양천구, 양서중학교 옆,201802,64
양천구, 한국SGI 양천문화회관 앞,201802,75
용산구, 목월공원 앞,201802,180
용산구, 한강진역 2번 출구 앞,201802,96
용산구, 한남초교 앞 보도육교,201802,41
용산구, 문배어린이공원 앞,201802,125
용산구, 전자랜드 본관 앞,201802,189
용산구, 서울역 12번 출구 앞,201802,179
용산구, 서빙고동 금호맨션 앞,201802,51
서대문구, 증산2교,201802,162
용산구, 한남 유수지 복개주차장,201802,172
용산구, 이태원지하보도,201802,88
용산구, 녹사평역1번출구,201802,224
용산구, 용산전쟁기념관,201802,78
용산구, 삼각지역 3번출구,201802,110
용산구, LIG강촌아파트 103동앞,201802,153
종로구, 종각역 5번출구,201802,346
중구, 훈련원공원주차장 앞,201802,132
마포구, 망원초록길 입구,201802,42
마포구, 망원2빗물펌프장 앞,201802,147
마포구, 하늘채코오롱아파트 건너편,201802,529
마포구, SK망원동주유소 건너편,201802,335
마포구, 마포 신수공원 앞,201802,282
마포구, 월드컵공원,201802,170
서대문구, 북가좌 초등학교,201802,31
서대문구, 홍은동 정원여중 입구,201802,141
서대문구, 정명학원,201802,128
서대문구, 연서어린이공원,201802,191
서대문구, 증산3교 앞,201802,168
서대문구, 해담는다리,201802,193
서대문구, 증산교 앞,201802,315
서대문구, 모래내고가차도 ,201802,162
서대문구, 연희교차로 인근,201802,108
서대문구, 충정2교,201802,181
성동구, 달맞이공원,201802,50
성동구, 도선동 주민센터 앞,201802,193
성동구, 성동광진 교육지원청 앞,201802,211
서대문구, 연세로 명물길,201802,128
성동구, 왕십리역 4번 출구 건너편,201802,220
성동구, 비전교회 앞,201802,198
성동구, 서울숲역 2번출구 앞,201802,197
성동구, 군자지하보도 앞,201802,167
성동구, 성동세무서 건너편,201802,458
성동구, 금호역 3번출구,201802,15
성동구, 옥수역 3번출구,201802,289
성동구, 성수역 2번출구 앞,201802,569
성동구, 청계8가사거리 부근,201802,374
서대문구, 명물길 원형무대 앞,201802,92
성동구, 응봉현대아파트 정류소,201802,48
성동구, 성동세무서 부근,201802,253
성동구, 마장역 4번출구,201802,171
성동구, 용답초등학교,201802,141
성동구, 경일중학교 앞,201802,188
성동구, 청계천 생태교실 앞,201802,259
광진구, 구의삼성쉐르빌 앞,201802,317
광진구, 대림아크로리버 앞,201802,43
광진구, 중곡 성원APT 앞,201802,148
마포구, 대흥동 주민센터,201802,130
광진구, 구의3동주민센터,201802,76
광진구, 어린이대공원역6번출구,201802,376
광진구, 국립정신 건강센터 앞,201802,67
광진구, 구의문주차장 앞,201802,358
광진구, 아차산역4번출구,201802,270
광진구, 중앙농협 중곡지점,201802,42
광진구, 광나루역 3번 출구,201802,114
광진구, 광진청소년수련관,201802,134
동대문구, 동대문중학교 옆,201802,71
서대문구, NH농협 신촌지점 앞,201802,101
동대문구, 전농사거리 교통섬,201802,145
동대문구, 서울시립대 정문 앞,201802,376
동대문구, 전농동 동아아파트 앞,201802,287
동대문구, 답십리초등학교 앞(현대시장 옆),201802,232
동대문구, 군자교 서측 녹지대,201802,81
동대문구, 장안동삼거리 교통섬,201802,122
동대문구, 휘봉고등학교 앞,201802,36
동대문구, 동대문구 보건소,201802,240
동대문구, 답십리역 1번출구,201802,259
마포구, 망원역 1번출구 앞,201802,421
서대문구, 신촌동 제1공영주차장 앞,201802,213
동대문구, 청량리 기업은행 앞,201802,300
동대문구, 외국어대 정문 앞,201802,270
동대문구, 시조사 앞 (청량고정문 옆),201802,238
동대문구, 세종대왕기념관 교차로,201802,112
동대문구, KAIST 경영대학 앞,201802,192
동대문구, 서울시립대 정보기술관,201802,59
동대문구, 서울시립대 후문,201802,247
동대문구, KEB하나은행 청량리역지점,201802,143
동대문구, 용두역 4번출구,201802,248
동대문구, 신답역 사거리,201802,110
서대문구, 이화여대 후문,201802,194
동대문구, 동대문구민체육센터 (육교아래),201802,106
영등포구, 영등포구청역 1번출구,201802,504
영등포구, 여의도 마리나선착장 앞,201802,65
영등포구, 영문초등학교 사거리,201802,315
영등포구, 근로자회관 사거리,201802,328
영등포구, 교보생명보험 앞,201802,124
영등포구, 영등포유통상가 사거리,201802,141
서대문구, 연대 대운동장 옆,201802,181
영등포구, 영등포청과시장 사거리,201802,257
영등포구, 삼성화재 사옥 옆,201802,153
영등포구, 그랜드컨벤션센터 앞,201802,178
영등포구, 증권거래소후문교차로,201802,149
영등포구, 샛강생태공원방문자센터 앞,201802,90
영등포구, 당산육갑문,201802,179
양천구,신정6동 주민센터 인근,201802,271
서대문구, 연세대 정문 건너편,201802,139
양천구, 홍익병원앞 교차로,201802,129
양천구, 서울강월초등학교 앞,201802,79
용산구, 신용산역 6번출구 앞,201802,428
용산구, 삼각지역 4번출구 앞,201802,99
용산구, 숙명여대 입구 교차로,201802,191
용산구, 선린인터넷 고등학교,201802,181
용산구, 청파동입구 교차로,201802,137
용산구, 이촌1동 마을공원,201802,92
용산구, 효창동주민센터 앞,201802,71
용산구, 서빙고동 주민센터 앞,201802,194
마포구, 서울 월드컵 경기장,201802,137
종로구, 동성중학교 앞,201802,193
광진구, 광진광장 교통섬,201802,274
성동구, 성수2가1동 공영주차장 인근,201802,249
성동구, 마장동 주민센터,201802,150
은평구, 은평예술회관,201802,194
은평구, 응암1동사무소,201802,178
영등포구, 국회의원회관,201802,120
은평구, 진관동 은빛초등학교,201802,35
은평구, 은평뉴타운 아이파크,201802,66
은평구, 은평뉴타운 푸르지오,201802,96
은평구, 구파발역 2번출구,201802,174
은평구, 연신내역 5번출구150M 아래,201802,313
은평구, CJ 드림시티,201802,487
은평구, 구산역 4번출구,201802,118
은평구, 백련산 힐스테이트 3차,201802,94
은평구, 은평평화공원(역촌역4번출구),201802,233
영등포구, 진미파라곤 앞,201802,214
은평구, 응암오거리,201802,222
은평구, 이마트 은평점,201802,284
은평구, 새절역 2번출구,201802,242
은평구, 증산역 4번출구,201802,155
은평구, 평생학습관 앞,201802,203
은평구, 녹번역 4번출구,201802,224
은평구, 서울혁신파크,201802,63
은평구, 신도고등학교,201802,103
영등포구, 국민일보 앞,201802,416
은평구, 연신내역 4번출구,201802,90
은평구, 국민은행 연서지점,201802,108
은평구, 메뚜기다리,201802,56
은평구, 불광역 2번출구,201802,96
은평구, 연신내역 3번출구 인근,201802,75
은평구, 은평역사한옥박물관,201802,24
은평구, 구 서부경찰서 건너편,201802,140
은평구, 역촌파출소,201802,272
은평구, 예일여중,201802,138
은평구, LG서비스 역촌점,201802,139
성동구, KEB하나은행 성수중앙지점,201802,165
광진구, 뚝섬 유원지역,201802,164
강동구, 광진교 남단 사거리(디지털프라자앞),201802,194
강동구, 해공공원(천호동),201802,88
강동구, 해공도서관앞,201802,86
강동구, 삼성광나루아파트 버스정류장,201802,77
강동구, 롯데캐슬 115동앞,201802,59
강동구,암사동 선사유적지,201802,15
강동구, 암사역 3번출구(국민은행앞),201802,145
강동구, 천호역4번출구(현대백화점),201802,255
강동구, 강동세무서,201802,217
강동구, LIGA 아파트 앞,201802,291
강동구, 서울 상운차량,201802,75
강동구, 강동구청역 1번 출입구,201802,141
강동구, 강동구평생학습관앞,201802,104
강동구, 샛마을 근린공원,201802,88
마포구, 망원역 2번출구 앞,201802,299
영등포구, 국회의사당역 5번출구 옆,201802,201
강동구, 해뜨는 주유소옆 리엔파크 109동앞,201802,39
강동구, 맥도날드(길동),201802,124
강동구, 다성이즈빌아파트(호원대 대각선 맞은편),201802,175
강동구, 강동경찰서,201802,253
강동구, 강일동 리슈빌 빌딩앞,201802,43
강동구, 길동 사거리(초소앞),201802,95
성동구, 성수역3번출구,201802,289
강서구, 개화동상사마을종점 버스정류장,201802,16
강서구, 방화사거리 마을버스 버스정류장,201802,98
강서구, 방화근린공원,201802,25
영등포구, 국회의사당역 3번출구 옆,201802,230
강서구, 공항시장역 1번출구,201802,52
강서구, 공항시장역 4번출구,201802,73
강서구, 마곡엠밸리6_7단지 마곡중학교,201802,60
강서구, 마곡엠밸리4단지 정문,201802,139
강서구, 서남환경공원 버스정류장,201802,105
강서구, 서남물재생센터 버스정류장,201802,30
강서구, 증미역 3번출구뒤(등촌두산위브센티움오피스텔),201802,177
강서구, 염창동 한마음아파트앞(염창동 빛나는 음악학원앞),201802,148
강서구, 대림경동아파트앞,201802,207
강서구, 가양레포츠센터앞,201802,113
영등포구, 산업은행 앞,201802,210
강서구, 황금내근린공원,201802,156
강서구, 발산역 6번출구옆(다이소앞),201802,326
강서구, 우장산역 1번출구옆(우장산아이파크105동앞),201802,126
강서구, 화곡역(에이스정형외과앞) 버스정류장,201802,73
강서구, 화곡역 1번 출구 앞,201802,73
강서구, 화곡본동시장 버스정류장,201802,40
강서구, 꿈돌이공원 앞,201802,91
강서구, 등촌역 7번출구,201802,99
영등포구, KBS 앞,201802,335
강서구, 강서구의회,201802,105
강서구, 등촌2파출소,201802,31
강서구, 등촌2동주민센터,201802,69
강서구, 용문사 버스정류장,201802,93
강서구, 목동사거리 버스정류장,201802,94
강서구, 곰달래 문화복지센터 1-1,201802,82
강서구, 곰달래 문화복지센터 1-2,201802,49
강서구, 곰달래사거리,201802,60
강서구, 볏골공원,201802,55
송파구, 종합운동장역 4번출구,201802,142
송파구, 9호선종합운동장역 9번출구,201802,206
송파구, 풍납현대아파트쉼터,201802,151
송파구, 잠실나루역 (2번 출구 쪽),201802,366
송파구, 백토공원 앞,201802,130
송파구, 올림픽공원역 1번출구 앞,201802,217
송파구, 송파파인타운 7단지,201802,70
송파구, 잠실본동주민센터뒤 잠실근린공원,201802,195
송파구, 잠실새내역 5번 출구 뒤,201802,288
송파구, 아시아지하보도 2번 출구,201802,153
송파구, 송파체육문화회관 앞,201802,30
영등포구, 유진투자증권빌딩 앞,201802,241
송파구, 롯데마트 주차장 옆,201802,147
송파구, 잠실3거리(갤러리아팰리스),201802,104
송파구, 잠실트리지움310동 옆,201802,104
서대문구, 명지대학교 도서관,201802,236
중랑구, 극동늘푸른아파트,201802,97
성북구, 정릉꿈에그린1단지 201동 앞,201802,56
영등포구, IFC몰,201802,434
성북구, 고려사대부속중고 정문,201802,72
중랑구, 금란주차장 앞,201802,74
성북구, 고려사대부속중고 건너편 ,201802,31
성북구, 길음역 3번출구 뒤,201802,124
성북구, 종암사거리 분수대,201802,173
성북구, 래미안라센트아파트 103동 앞,201802,159
중랑구, 중화빌딩 앞 (동부시장),201802,226
성북구, 월곡역 입구 육교 밑,201802,143
중랑구, 망우역 1번출구,201802,148
중랑구, 망우청소년수련관,201802,36
영등포구, 여의도역 4번출구 옆,201802,481
중랑구, 먹골역 6번출구 앞,201802,102
성북구, 상월곡역 4번출구,201802,53
성북구, 상월곡역 1번출구,201802,65
중랑구, 면목 대원칸타빌아파트,201802,20
성북구, 상월곡역 3번출구,201802,88
중랑구, 면목초등학교,201802,46
중랑구, 봉화산역 5번출구 뒤,201802,53
성북구, 석계역 5번출구 건너편,201802,85
성북구, 석관초등학교 앞,201802,76
영등포구, 여의도역 1번출구 옆,201802,410
성북구, 석관동주민센터 앞,201802,30
중랑구, 새솔초등학교,201802,28
중랑구, 신내능말공원,201802,90
중랑구, 신내어울공원 앞,201802,53
중랑구, 신내역 4번출구,201802,37
중랑구, 신내우디안아파트 1단지,201802,32
중랑구, 양원역 2번출구,201802,11
중랑구, 용마문화복지센터,201802,36
영등포구, KT앞,201802,301
중랑구, 면목도시개발아파트 1동 앞,201802,68
중랑구, 홈플러스 면목동점,201802,38
중랑구, 능산삼거리,201802,13
중랑구, 영풍마드레빌,201802,42
중랑구, 늘푸른공원 앞,201802,53
중랑구, 홈플러스 신내점 앞,201802,194
성북구, 종암 농협지점 앞,201802,137
중랑구, 동일로 지하차도,201802,115
마포구, 합정역 1번출구 앞,201802,374
영등포구, 금융감독원 앞,201802,199
노원구, 석계역 문화광장 내 자전거 보관소,201802,204
노원구, 태릉입구역 3번출구 ,201802,104
노원구, 화랑대역 2번출구 앞,201802,144
노원구, 과기대 입구(우),201802,158
노원구, 하계2동 공항버스정류장 옆,201802,188
노원구, 하계동 중평어린이공원 앞,201802,63
노원구, 당고개공원 대여소,201802,72
노원구,4동 주민센터 대여소,201802,60
영등포구, 증권거래소 앞,201802,171
노원구, 백병원 사거리 농협은행 앞,201802,210
노원구, KT 노원점 건물 앞,201802,317
노원구, 희성오피앙,201802,43
도봉구, 녹천역 1번출구 앞,201802,66
도봉구, 도봉구청 정문앞,201802,93
도봉구, 도봉구민회관,201802,63
도봉구, 쌍문역4번출구 주변,201802,117
금천구, 독산역 2번출구 자전거주차장,201802,110
영등포구, 롯데캐슬엠파이어 옆,201802,198
금천구, 서울디지털운동장 앞,201802,56
금천구, 에이스하이엔드타워9차 앞,201802,43
금천구, 에이스하이엔드타워8차 앞,201802,192
금천구, LG전자 별관동(호서대 벤처타워 맞은편),201802,112
금천구, 갑을그레이트밸리 앞,201802,118
금천구, 두산위브아파트 옆 상가건물 앞,201802,123
금천구, 금천폭포공원 앞,201802,15
금천구, 신한은행 시흥대로금융센터지점,201802,21
금천구, 홈플러스 시흥점 맞은편 다비치안경 앞,201802,26
영등포구, 미성아파트 A동 앞,201802,195
금천구, 서울 시흥동우체국 앞,201802,36
금천구, 상신정비공업 앞,201802,40
금천구, 독산근린공원 입구,201802,135
금천구, 한신아파트 앞 육교 아래,201802,22
금천구, 한신코아 앞,201802,50
금천구, 한양수자인아파트 앞,201802,36
금천구, 홈플러스 금천점 앞,201802,96
금천구, 빅마켓 금천점 앞,201802,97
금천구, 메이퀸웨딩컨벤션 앞,201802,80
금천구, 독산역 1번출구 앞 자전거보관소,201802,84
영등포구, 여의도고교 앞,201802,81
금천구, 월드메르디앙 벤처센터 2차,201802,122
금천구, STX V타워,201802,41
금천구, 금천구청 앞 자전거거치대,201802,43
강북구, 이디야 커피 수유역점 앞,201802,227
강북구, 다이소 삼양시장점,201802,68
강북구, 강북문화예술회관,201802,120
강북구, 강북구청 사거리 버스정류소 앞,201802,148
강북구, 미아동 복합청사,201802,22
강북구, 송천동 주민센터,201802,58
강북구, 성실교회,201802,42
강북구, 세븐일레븐 수유장미원점 앞,201802,73
강북구, 우이초등학교 후문 옆,201802,33
강북구, SK telecom(수유직영점) 앞,201802,44
성북구, 국민은행 종암동지점 앞,201802,282
도봉구, 도봉산광역환승센터앞 ,201802,45
도봉구, 보건소사거리(다비치안경창동점),201802,60
영등포구, NH농협은행 앞,201802,373
금천구, 독산보도육교 앞 자전거 보관소,201802,132
금천구, 금천구립 독산도서관,201802,16
구로구, 신도림동주민센터 앞,201802,76
구로구, 도림천역 1번 출구 앞,201802,153
구로구, 신도림역 1번 출구 앞,201802,457
구로구, 구일우성(아) 육교 밑,201802,127
구로구, 해원리바파크 육교 밑,201802,237
구로구, 낙원교회 맞은편,201802,25
구로구, 구로디지털단지역 앞,201802,436
구로구, 한신휴아파트 앞,201802,107
영등포구, 여의도초교 앞,201802,323
구로구, 구로리공원,201802,77
구로구, 구로중학교앞,201802,42
구로구, 서울미래초등학교 사거리,201802,85
구로구, 삼부르네상스파크빌,201802,54
구로구, 고척스카이돔구장 광장,201802,127
구로구, 고척근린공원 고척도서관 앞,201802,75
구로구, 개봉지구대 개봉치안센터,201802,30
구로구, 개봉푸르지오아파트 상가,201802,71
구로구, 한진아파트 입구,201802,52
영등포구, 시범아파트버스정류장 옆,201802,527
동작구, 노들역 1번출구,201802,240
동작구, 유한양행앞,201802,192
동작구, 노량진근린공원 대방공원,201802,93
동작구, 장승배기역 5번출구,201802,461
동작구, 신대방삼거리역 3번출구쪽,201802,175
영등포구, 진주아파트상가 앞,201802,339
동작구, 장승배기역2번출구뒷편쪽,201802,67
동작구, 상도역 1번출구,201802,136
동작구, 흑석역 1번출구,201802,196
동작구, 중앙대학교 정문,201802,71
동작구, 정금마을 마을버스정류장,201802,32
동작구, 동작역 5번출구 동작주차공원,201802,36
동작구, 동작역 7번출구,201802,23
동작구, 비계 버스정류소,201802,49
동작구, 노량진역 5번출구,201802,472
마포구, 합정역 5번출구 앞,201802,222
영등포구, 롯데캐슬 앞,201802,350
동작구, 삼익아파트,201802,125
동작구, 상도 아이파크 아파트,201802,54
관악구, 봉림교 교통섬,201802,481
관악구, 신림동 우방아파트,201802,198
관악구, 미성동 신림체육센터,201802,79
관악구, 난곡 새마을금고,201802,123
관악구, 보성운수차고지 맞은편,201802,40
관악구, 신림역 5번출구,201802,173
관악구, 난우길입구,201802,54
영등포구, 앙카라공원 앞,201802,287
관악구, 사당역 5번출구,201802,69
관악구, 도림천 신화교,201802,255
관악구, 은천치안센터,201802,210
관악구, 서울대입구역 마에스트로,201802,101
관악구, 에이스에이존빌딩,201802,115
관악구, 낙성대로 입구,201802,179
영등포구, 샛강역 1번출구 앞,201802,265
관악구, 관악구청교차로,201802,83
관악구, 낙성대 과학전시관,201802,78
관악구, 영어마을 관악캠프,201802,95
관악구, KT&G 관악지점,201802,61
관악구, 신림1교 교차로,201802,135
관악구, 은천초등학교 육교,201802,122
동작구, 보라매역 8번출구,201802,138
동작구, 녹십초요양병원앞,201802,99
동작구, 신대방삼거리역 6번출구쪽,201802,198
동작구, 사당동 아르테스 웨딩앞,201802,61
영등포구, 여의나루역 1번출구 앞,201802,953
동작구, 사당중학교 버스정류소,201802,70
동작구, 삼일초등학교 인근,201802,112
동작구, 동작구민 체육센터,201802,207
노원구, 공릉역 1번 출구 앞,201802,198
노원구, 중계동 하나프라자빌딩 앞(중1-1),201802,156
송파구, 밀리아나2빌딩 앞,201802,146
송파구, 마천CU우방점 앞,201802,62
송파구, 방이삼거리,201802,335
송파구, 오금역 7번 출구 인근,201802,181
서초구, 본마을 정류소 앞,201802,10
서초구,청계산입구역 1번출구,201802,289
서초구, 내곡3단지 어린이공원 앞,201802,201
서초구, 언남초등학교 앞,201802,186
서초구, 반포1동 주민센터 앞,201802,50
서초구,서초현대4차아파트 201동 맞은편,201802,140
서초구, 고속터미널역 5번출구 앞,201802,173
서초구, 신반포역 2번출구 앞,201802,92
서초구,아크로리버뷰 부지 앞,201802,89
서초구," 고속터미널역 8-1번, 8-2번 출구 사이",201802,419
서초구, 반포본동 주민센터 앞,201802,182
서초구,하나은행 방배동지점 앞,201802,92
서초구,사당역 12번출구 뒤,201802,174
서초구, 방배래미안 정문 앞,201802,40
서초구,백석예술대학교 제3캠퍼스 앞,201802,31
서초구, 신동아럭스빌아파트 앞,201802,48
서초구,방배열린문화센터 앞,201802,127
서초구,뒷벌공원 옆,201802,226
서초구,로고스교회 맞은 편,201802,44
마포구, 상암월드컵파크 10단지 앞,201802,161
서초구,이수역 4번 출구,201802,231
서초구, 삼성타운(삼성생명) A동 맞은편,201802,259
서초구, 서초신동아1차아파트 옆,201802,107
서초구,KT 서초지사 앞,201802,68
서초구,서울남부터미널 대합실 입구,201802,141
서초구,교대역 6번출구,201802,108
서초구,양재전화국 사거리,201802,116
서초구,양재역 11번 출구 앞,201802,298
서초구,서울가정법원,201802,152
서초구,교육개발원입구 교차로,201802,171
마포구, 상암월드컵파크 9단지 앞,201802,209
서초구,양재초등학교 맞은편,201802,50
서초구,섬들근린공원,201802,173
서초구,시민의숲역 1번출구 옆,201802,278
서초구,양재동 꽃시장 입구,201802,47
서초구, 하나로클럽 양재점 맞은편,201802,21
서초구,구룡사 삼거리,201802,83
서초구, 한신16차아파트 119동 앞,201802,156
강남구, 현대고등학교 건너편,201802,133
강남구, 세곡사거리 대왕파출소 앞,201802,13
강남구, 리엔파크 2단지 앞,201802,38
마포구, 부엉이공원 앞,201802,149
서초구, 잠원역 3번-4번 출구사이 ,201802,128
서초구, 더케이호텔 입구(양재2) ,201802,66
강남구, 대모산입구역 2번출구 앞,201802,130
강남구, 청담역(우리들병원 앞),201802,78
강남구, 삼성도로공원,201802,71
강남구, 학동로 래미안 아파트 앞,201802,39
강남구, 교보타워 버스정류장(신논현역 3번출구 후면),201802,180
강남구, 신영 ROYAL PALACE 앞,201802,40
강남구, MCM 본사 직영점 앞,201802,79
강남구, 압구정역 2번 출구 옆,201802,260
강남구, 압구정파출소 앞,201802,195
강남구, 청담동 맥도날드 옆(위치),201802,48
강남구, 청담역 13번 출구 앞,201802,87
강남구, 금원빌딩 앞,201802,132
강남구, 포스코사거리(기업은행),201802,139
강남구, 청담나들목입구,201802,79
강남구, 봉은사역 5번출구 옆,201802,130
마포구, 합정역 7번출구 앞,201802,439
마포구, DMC빌 앞,201802,206
강남구, 삼성역 8번출구,201802,139
강남구, 삼성중앙역4번출구(문화센터더 리빌),201802,49
강남구, 포스코4거리 서측(수협 삼성동 지점),201802,109
강남구, 도곡역 대치지구대 방향,201802,119
강남구, 학여울역 사거리,201802,128
강남구, 삼성역 3번 출구,201802,97
강남구, 주식회사 오뚜기 정문 앞,201802,63
강남구, 천주교 대치 2동 교회 옆,201802,101
강남구, 대치동 버거킹대치점,201802,151
강남구, 대치동 삼성로,201802,81
마포구, 상암월드컵파크 7단지 앞,201802,107
강남구, 뱅뱅사거리 랜드마크타워 앞,201802,230
강남구, 르네상스 호텔 사거리 역삼지하보도 7번출구 앞,201802,91
강남구, 르네상스호텔사거리 역삼지하보도 2번출구,201802,83
강남구, 스타벅스 앞,201802,92
강남구, 선릉역3번출구,201802,130
강남구, 양재역 3번출구 주변,201802,220
강남구,삼호@ 2동 ( 간선도로),201802,77
강남구, 3호선 매봉역 3번출구앞,201802,149
강남구, 강남세브란스교차로  래미안그레이튼 104동 앞,201802,90
마포구, 마포구청 앞,201802,552
강남구, 현대아파트 정문 앞,201802,73
강남구, 삼호물산버스정류장(23370) 옆,201802,218
강남구, 일원역 4~5번 출구 사이,201802,80
강남구, 대청역 1번출구  뒤,201802,93
강서구, 신방화사거리,201802,35
성북구, 한성대입구역6번출구 뒤,201802,130
성북구, 만해공원,201802,46
성북구, 안암로터리 버스정류장 앞,201802,500
강서구, 공항중학교앞,201802,28
강서구, 화곡역 6번출구,201802,68
마포구, 마포구 육아종합지원센터,201802,174
강동구, 둔촌 주공 GS 맞은편,201802,120
강서구, 방화역 4번출구앞,201802,85
강서구, 등촌역 1번출구옆,201802,88
강서구, 스타벅스앞,201802,194
강서구, 명덕고교입구(영종빌딩),201802,116
송파구, 가락시장역 3번 출구,201802,148
송파구, 송파역 2번 출구앞,201802,137
마포구, LG CNS앞,201802,299
송파구, 잠실역 6번출구,201802,306
성북구, 한성대입구역2번출구,201802,235
중랑구, 먹골역 1번출구 뒤,201802,73
중랑구, 사가정역 1번출구,201802,145
마포구, 서울시 공공자전거 상암센터,201802,69
중랑구, 상봉역 3번출구,201802,143
중랑구, 용마산역 1번출구,201802,38
중랑구, 원묵고등학교,201802,93
중랑구, 장안중학교,201802,105
중랑구, 중랑구청,201802,147
중랑구, 중랑구청 사거리,201802,104
중랑구, 중화역 2번출구,201802,128
강북구, 서울북부수도사업소,201802,65
마포구, 누리꿈스퀘어 옆,201802,523
강북구, 번동주공5단지 관리사무소 앞,201802,36
강북구, 번동 금호어울림아파트102동앞,201802,28
강북구, 강북중학교 앞,201802,107
강북구, 강북구청 뒷편,201802,15
강북구, 월드전기조명인테리어(우이동),201802,43
노원구, 헬스케어,201802,78
노원구, 중계동 노원구민체육센터 옆(중1-2),201802,86
노원구, 노일초등학교 앞,201802,33
노원구, 수연빌딩 앞,201802,24
마포구, 홈플러스 앞,201802,451
구로구, 개봉역 1번 출구 자전거보관서쪽,201802,54
구로구, 오류동역 2번출구,201802,63
구로구, 온수역 북측,201802,30
구로구, 구로역 광장,201802,163
구로구, 천왕이펜하우스 4단지 상가 앞,201802,52
구로구, 천왕연지타운2단지 앞,201802,72
구로구, 천왕역 4번출구 뒤,201802,94
동작구, 사육신공원앞,201802,156
서초구, 바우뫼문화복지회관,201802,239
마포구, 상암중학교 옆,201802,89
서초구, 우솔초등학교 맞은편,201802,51
서초구, 서초유치원 맞은편,201802,54
관악구, 은천로입구 가로공원,201802,179
